id,name,category,latitude,longitude,line
1599,豊春,和食,35.968035,139.726188,東武野田線
1600,豊洲,日本料理,35.653746,139.795444,新交通ゆりかもめ
1601,豊洲,中華料理・飲茶・点心・餃子,35.655127,139.796019,東京メトロ有楽町線
1602,豊田,うなぎ,35.659472,139.381487,JR中央線
1603,豪徳寺,しゃぶしゃぶ,35.653704,139.646997,小田急小田原線
1604,赤土小学校前,韓国料理,35.742896,139.769024,日暮里・舎人ライナー
1605,赤坂,懐石料理・精進料理,35.672112,139.73644,東京メトロ千代田線
1606,赤坂見附,天ぷら,35.676829,139.737365,東京メトロ丸ノ内線/東京メトロ銀座線
1607,赤羽,カレー,35.777525,139.72126,JR京浜東北線/JR埼京線/JR宇都宮線/JR高崎線
1608,赤羽,洋食,35.777548,139.720948,JR湘南新宿ライン
1609,赤羽岩淵,おでん,35.783355,139.72211,埼玉高速鉄道/東京メトロ南北線
1610,赤羽橋,てんぷら,35.654969,139.744195,都営大江戸線
1611,越中島,牛丼・定食・丼もの,35.668,139.792495,JR京葉線
1612,越生,スペイン料理,35.962802,139.299612,東武越生線
1613,越生,甘味処,35.962863,139.299258,JR八高線
1614,越谷,無国籍料理,35.887527,139.786237,東武伊勢崎線
1615,越谷レイクタウン,洋食,35.87627,139.822588,JR武蔵野線
1616,足柄,そば・うどん,35.271769,139.154504,小田急小田原線
1617,足立小台,かに・えび,35.754634,139.770376,日暮里・舎人ライナー
1618,踊場,ラーメン,35.405546,139.518577,横浜市ブルーライン
1619,軍畑,日本料理,35.807584,139.207648,JR青梅線
1620,辰巳,もつ鍋・ホルモン,35.645775,139.810329,東京メトロ有楽町線
1621,辻堂,焼肉,35.336846,139.445894,JR東海道本線
1622,追浜,串焼き・串揚げ,35.315691,139.624882,京浜急行本線
1623,逆井,うなぎ,35.823281,139.983704,東武野田線
1624,逗子,中華料理・飲茶・点心・餃子,35.297406,139.578353,JR横須賀線
1625,逸見,串焼き・串揚げ,35.280623,139.652605,京浜急行本線
1626,遊園地西,鶏料理・焼き鳥,35.769027,139.440189,西武山口線
1627,運河,天ぷら,35.914367,139.906036,東武野田線
1628,那古船形,天ぷら,35.029038,139.851399,JR内房線
1629,都庁前,洋食,35.690588,139.692622,都営大江戸線
1630,都立大学,牛丼・定食・丼もの,35.61785,139.676442,東急東横線
1631,都立家政,かに・えび,35.722188,139.645431,西武新宿線
1632,都筑ふれあいの丘,すき焼き,35.536563,139.561255,グリーンライン
1633,都賀,すき焼き,35.635495,140.148746,千葉都市モノレール2号線
1634,都賀,天ぷら,35.636024,140.149185,JR総武本線
1635,都電雑司ヶ谷,てんぷら,35.724069,139.717817,都電荒川線
1636,酒々井,沖縄料理,35.731851,140.275405,JR成田線
1637,里見,ハンバーガー,35.337232,140.145524,小湊鉄道
1638,野上,寿司,36.111611,139.11087,秩父本線
1639,野島公園,韓国料理,35.330592,139.631552,横浜新都市交通
1640,野方,寿司,35.719587,139.653492,西武新宿線
1641,野田市,懐石料理・精進料理,35.943743,139.87079,東武野田線
1642,金子,かに・えび,35.810814,139.32861,JR八高線
1643,金沢八景,ラーメン,35.331129,139.620126,京浜急行本線/京浜急行逗子線
1644,金沢八景,てんぷら,35.331255,139.622465,横浜新都市交通
1645,金沢文庫,カレー,35.343262,139.621773,京浜急行本線/京浜急行逗子線
1646,金町,てんぷら,35.76951,139.870391,JR常磐線各駅停車
1647,鈴木町,タイ・ベトナム料理,35.535379,139.720655,京浜急行大師線
1648,鉄道博物館,牛丼・定食・丼もの,35.920264,139.617825,埼玉新都市交通伊奈線
1649,鉢形,しゃぶしゃぶ,36.11372,139.208633,東武東上本線
1650,銀座,懐石料理・精進料理,35.67137,139.765232,東京メトロ銀座線
1651,銀座,フレンチ,35.672014,139.76396,東京メトロ日比谷線
1652,銀座,沖縄料理,35.673194,139.763902,東京メトロ丸ノ内線
1653,銀座一丁目,焼肉,35.674499,139.766814,東京メトロ有楽町線
1654,銚子,てんぷら,35.729321,140.827468,JR総武本線/銚子電鉄線
1655,錦糸町,魚介・海鮮・ふぐ・すっぽん,35.696732,139.814636,JR総武線/JR総武線快速
1656,錦糸町,牛丼・定食・丼もの,35.697704,139.814937,東京メトロ半蔵門線
1657,鎌ヶ谷,寿司,35.763784,139.997308,東武野田線
1658,鎌ヶ谷大仏,鶏料理・焼き鳥,35.757855,140.013938,新京成電鉄線
1659,鎌倉,甘味処,35.318295,139.550091,江ノ島電鉄線
1660,鎌倉,中華料理・飲茶・点心・餃子,35.319269,139.550425,JR横須賀線
1661,鎌倉高校前,スペイン料理,35.306759,139.500492,江ノ島電鉄線
1662,鎌取,タイ・ベトナム料理,35.56271,140.178675,JR外房線
1663,鐘ヶ淵,うなぎ,35.733758,139.820371,東武伊勢崎線
1664,長原,和食,35.60223,139.697968,東急池上線
1665,長後,魚介・海鮮・ふぐ・すっぽん,35.41225,139.465324,小田急江ノ島線
1666,長沼,牛丼・定食・丼もの,35.642781,139.365881,京王線
1667,長津田,スペイン料理,35.531632,139.495256,JR横浜線
1668,長津田,かに・えび,35.531827,139.494247,東急田園都市線
1669,長津田,牛丼・定食・丼もの,35.531928,139.494101,東急こどもの国線
1670,長浦,おでん,35.450286,139.995424,JR内房線
1671,長瀞,うなぎ,36.095498,139.112308,秩父本線
1672,長者町,串焼き・串揚げ,35.296257,140.384809,JR外房線
1673,長谷,カレー,35.311323,139.53626,江ノ島電鉄線
1674,門前仲町,その他エスニック,35.671828,139.796249,東京メトロ東西線
1675,門前仲町,タイ・ベトナム料理,35.672752,139.795106,都営大江戸線
1676,門沢橋,韓国料理,35.406698,139.380052,JR相模線
1677,開成,日本料理,35.326494,139.135808,小田急小田原線
1678,関内,寿司,35.444221,139.635987,JR根岸線
1679,関内,とんかつ,35.445771,139.636019,横浜市ブルーライン
1680,阪東橋,鶏料理・焼き鳥,35.437539,139.624969,横浜市ブルーライン
1681,阿佐ケ谷,ハンバーガー,35.704887,139.636259,JR中央線/JR総武線
1682,阿夫利神社,牛丼・定食・丼もの,35.431799,139.237595,大山鋼索線
1683,雑司が谷,日本料理,35.720442,139.71483,東京メトロ副都心線
1684,雑色,カレー,35.549771,139.715031,京浜急行本線
1685,雪が谷大塚,おでん,35.591961,139.681121,東急池上線
1686,霞ケ関,日本料理,35.672559,139.751768,東京メトロ千代田線
1687,霞ケ関,中華料理・飲茶・点心・餃子,35.673871,139.75106,東京メトロ日比谷線
1688,霞ケ関,日本料理,35.674237,139.752683,東京メトロ丸ノ内線
1689,霞ヶ関,お好み焼き・もんじゃ焼き,35.925463,139.443851,東武東上本線
1690,青井,無国籍料理,35.771999,139.820243,つくばエクスプレス線
1691,青堀,沖縄料理,35.330563,139.85888,JR内房線
1692,青山一丁目,懐石料理・精進料理,35.672775,139.724098,東京メトロ半蔵門線/東京メトロ銀座線
1693,青山一丁目,懐石料理・精進料理,35.672841,139.724018,都営大江戸線
1694,青梅,無国籍料理,35.790542,139.258124,JR青梅線
1695,青梅街道,日本料理,35.730989,139.476569,西武多摩湖線
1696,青海,沖縄料理,35.624804,139.781317,新交通ゆりかもめ
1697,青物横丁,魚介・海鮮・ふぐ・すっぽん,35.609188,139.743133,京浜急行本線
1698,青砥,洋食,35.745868,139.856267,京成押上線/京成本線
1699,青葉台,和食,35.542853,139.517297,東急田園都市線
1700,面影橋,鶏料理・焼き鳥,35.712854,139.714673,都電荒川線
1701,風祭,とんかつ,35.24624,139.129159,箱根登山鉄道線
1702,飛田給,日本料理,35.659985,139.52366,京王線
1703,飛鳥山,すき焼き,35.750066,139.737324,都電荒川線
1704,飯倉,お好み焼き・もんじゃ焼き,35.685088,140.521417,JR総武本線
1705,飯山満,フレンチ,35.713998,140.022295,東葉高速鉄道
1706,飯岡,魚介・海鮮・ふぐ・すっぽん,35.72938,140.683346,JR総武本線
1707,飯田岡,甘味処,35.287907,139.139316,伊豆箱根鉄道大雄山線
1708,飯田橋,しゃぶしゃぶ,35.701332,139.746657,東京メトロ東西線
1709,飯田橋,ハンバーガー,35.701473,139.743307,東京メトロ有楽町線
1710,飯田橋,魚介・海鮮・ふぐ・すっぽん,35.701489,139.743692,東京メトロ南北線
1711,飯田橋,しゃぶしゃぶ,35.70165,139.744995,JR中央線/JR総武線
1712,飯田橋,和食,35.703096,139.745733,都営大江戸線
1713,飯給,ステーキ・ハンバーグ,35.320504,140.142382,小湊鉄道
1714,飯能,もつ鍋・ホルモン,35.851203,139.318841,西武池袋線
1715,養老渓谷,おでん,35.266395,140.159397,小湊鉄道
1716,館山,牛丼・定食・丼もの,34.995914,139.861992,JR内房線
1717,香取,スペイン料理,35.897886,140.532412,JR成田線/JR鹿島線
1718,香川,そば・うどん,35.356602,139.399829,JR相模線
1719,馬喰横山,寿司,35.692075,139.782844,都営新宿線
1720,馬喰町,和食,35.693337,139.782387,JR総武線快速
1721,馬堀海岸,とんかつ,35.25956,139.707912,京浜急行本線
1722,馬来田,沖縄料理,35.366816,140.058512,JR久留里線
1723,馬橋,ラーメン,35.811683,139.917317,JR常磐線各駅停車
1724,馬橋,パスタ・ピザ,35.812095,139.917033,流鉄流山線
1725,馬立,タイ・ベトナム料理,35.423764,140.114731,小湊鉄道
1726,馬車道,スイーツ,35.450072,139.636203,横浜みなとみらい線
1727,馬込,てんぷら,35.596366,139.711836,都営浅草線
1728,馬込沢,しゃぶしゃぶ,35.741653,139.992206,東武野田線
1729,駒場東大前,ラーメン,35.658673,139.684075,京王井の頭線
1730,駒沢大学,ハンバーガー,35.633037,139.660963,東急田園都市線
1731,駒込,甘味処,35.736061,139.74683,東京メトロ南北線
1732,駒込,日本料理,35.737025,139.748403,JR山手線
1733,高井戸,お好み焼き・もんじゃ焼き,35.683259,139.615228,京王井の頭線
1734,高円寺,ハンバーガー,35.705327,139.649716,JR中央線/JR総武線
1735,高坂,カレー,36.002928,139.397693,東武東上本線
1736,高尾,カレー,35.641658,139.281709,京王高尾線
1737,高尾,しゃぶしゃぶ,35.642376,139.282635,JR中央本線/JR中央線
1738,高尾山,しゃぶしゃぶ,35.631077,139.256076,高尾登山電鉄線
1739,高尾山口,懐石料理・精進料理,35.632379,139.269813,京王高尾線
1740,高島平,ハンバーガー,35.788931,139.661291,都営三田線
1741,高島町,もつ鍋・ホルモン,35.458697,139.623651,横浜市ブルーライン
1742,高幡不動,しゃぶしゃぶ,35.66129,139.415237,京王動物園線/多摩モノレール
1743,高幡不動,天ぷら,35.662272,139.413096,京王線
1744,高座渋谷,日本料理,35.432147,139.464709,小田急江ノ島線
1745,高松,魚介・海鮮・ふぐ・すっぽん,35.710045,139.413278,多摩モノレール
1746,高柳,日本料理,35.808303,139.998984,東武野田線
1747,高根公団,ハンバーガー,35.730419,140.029434,新京成電鉄線
1748,高根木戸,焼肉,35.726604,140.034984,新京成電鉄線
1749,高津,韓国料理,35.603463,139.617668,東急田園都市線
1750,高滝,串焼き・串揚げ,35.353082,140.150274,小湊鉄道
1751,高田,もつ鍋・ホルモン,35.549643,139.620126,グリーンライン
1752,高田馬場,甘味処,35.712482,139.704002,西武新宿線
1753,高田馬場,串焼き・串揚げ,35.713281,139.70504,東京メトロ東西線
1754,高田馬場,ラーメン,35.71331,139.703967,JR山手線
1755,高輪台,スペイン料理,35.631545,139.730193,都営浅草線
1756,高野,天ぷら,35.768376,139.770676,日暮里・舎人ライナー
1757,高麗,和食,35.882062,139.30434,西武池袋線
1758,高麗川,とんかつ,35.896367,139.338132,JR八高線/JR川越線
1759,鬼子母神前,イタリアン,35.720576,139.715154,都電荒川線
1760,鬼越,とんかつ,35.719764,139.937863,京成本線
1761,鮫洲,パスタ・ピザ,35.605072,139.742445,京浜急行本線
1762,鰭ヶ崎,かに・えび,35.84097,139.911114,流鉄流山線
1763,鳥浜,中華料理・飲茶・点心・餃子,35.377178,139.6418,横浜新都市交通
1764,鳩ノ巣,パスタ・ピザ,35.8151,139.12894,JR青梅線
1765,鳩ヶ谷,てんぷら,35.830799,139.736159,埼玉高速鉄道
1766,鴨宮,その他エスニック,35.275686,139.179912,JR東海道本線
1767,鴨居,スイーツ,35.510848,139.566949,JR横浜線
1768,鴻巣,中華料理・飲茶・点心・餃子,36.059242,139.509586,JR高崎線
1769,鵜の木,てんぷら,35.575384,139.680551,東急多摩川線
1770,鵜原,甘味処,35.141247,140.278966,JR外房線
1771,鵠沼,串焼き・串揚げ,35.321404,139.48267,江ノ島電鉄線
1772,鵠沼海岸,スイーツ,35.320748,139.471221,小田急江ノ島線
1773,鶯谷,かに・えび,35.721453,139.778032,JR京浜東北線/JR山手線
1774,鶴ヶ峰,韓国料理,35.475088,139.549985,相模鉄道本線
1775,鶴ヶ島,しゃぶしゃぶ,35.936792,139.423909,東武東上本線
1776,鶴川,中華料理・飲茶・点心・餃子,35.583106,139.481825,小田急小田原線
1777,鶴巻温泉,無国籍料理,35.380551,139.277134,小田急小田原線
1778,鶴瀬,ハンバーガー,35.845703,139.539306,東武東上本線
1779,鶴見,うなぎ,35.507941,139.675792,JR鶴見線
1780,鶴見,カレー,35.50854,139.676256,JR京浜東北線
1781,鶴見小野,韓国料理,35.497019,139.681274,JR鶴見線
1782,鶴見市場,パスタ・ピザ,35.517586,139.686492,京浜急行本線
1783,鶴間,中華料理・飲茶・点心・餃子,35.490569,139.450643,小田急江ノ島線
1784,鷲宮,日本料理,36.096327,139.656959,東武伊勢崎線
1785,鷹の台,すき焼き,35.723011,139.461059,西武国分寺線
1786,鷺ノ宮,うなぎ,35.72262,139.639842,西武新宿線
1787,鷺沼,無国籍料理,35.579612,139.573025,東急田園都市線
1788,鹿島田,パスタ・ピザ,35.551453,139.674981,JR南武線
1789,麹町,お好み焼き・もんじゃ焼き,35.684786,139.737348,東京メトロ有楽町線
1790,麻布十番,日本料理,35.654809,139.737042,東京メトロ南北線
1791,麻布十番,無国籍料理,35.656489,139.736107,都営大江戸線
1792,黄金町,ハンバーガー,35.439704,139.622559,京浜急行本線
